val,class
-0.025409,defect
0.053092,defect
0.002576,defect
0.045859,defect
0.069327,defect
-0.006704,defect
-0.032648,defect
0.032938,defect
0.096344,defect
-0.006236,defect
0.000717,defect
0.009299,defect
0.016016,defect
0.028079,defect
-0.098173,defect
0.046196,defect
0.131305,defect
0.005927,defect
-0.043668,defect
0.112204,defect
0.030958,defect
-0.106059,defect
-0.028767,defect
0.113432,defect
-0.004578,defect
-0.134197,defect
0.037454,defect
0.040653,defect
0.022956,defect
-0.09979,defect
0.00939,defect
0.196708,defect
0.058785,defect
-0.062168,defect
-0.006159,defect
0.105155,defect
0.021291,defect
-0.12783,defect
-0.009942,defect
0.090388,defect
0.085626,defect
-0.085992,defect
-0.034033,defect
0.122055,defect
0.071532,defect
0.00495,defect
-0.057985,defect
0.075195,defect
0.024469,defect
-0.041437,defect
-0.068078,defect
0.070321,defect
0.112828,defect
-0.079706,defect
0.022292,defect
0.142389,defect
0.071571,defect
-0.103707,defect
-0.006114,defect
0.05989,defect
0.008228,defect
-0.025665,defect
-0.088848,defect
0.064855,defect
0.024183,defect
-0.001026,defect
0.012228,defect
0.017306,defect
0.052412,defect
0.057467,defect
-0.003631,defect
-0.037195,defect
0.013317,defect
0.023922,defect
0.065438,defect
-0.037365,defect
-0.005404,defect
0.052742,defect
0.088743,defect
-0.062704,defect
-0.100212,defect
0.125667,defect
-0.034258,defect
-0.035799,defect
0.076463,defect
-0.051233,defect
-0.028772,defect
-0.004462,defect
0.030293,defect
-0.024807,defect
0.005041,defect
0.040226,defect
0.059025,defect
0.063796,defect
0.019288,defect
-0.020177,defect
-0.033609,defect
0.063456,defect
-0.003918,defect
-0.014624,defect
-0.031725,defect
0.101102,defect
-0.043329,defect
0.000434,defect
0.044118,defect
0.06136,defect
0.079362,defect
-0.044802,defect
0.050595,defect
-0.031342,defect
-0.086492,defect
0.057747,defect
0.096628,defect
-0.147787,defect
0.099618,defect
0.111638,defect
-0.038906,defect
-0.042967,defect
0.00662,defect
0.064681,defect
0.004746,defect
-0.077811,defect
0.067946,defect
0.043682,defect
-0.112696,defect
0.081038,defect
0.00413,defect
0.100628,defect
-0.019754,defect
-0.027055,defect
0.067368,defect
0.01386,defect
-0.047745,defect
-0.019085,defect
0.031749,defect
-0.039718,defect
0.06528,defect
0.008678,defect
0.014541,defect
-0.000616,defect
0.037216,defect
0.066972,defect
-0.061903,defect
0.013319,defect
0.030742,defect
0.001349,defect
-0.017307,defect
-0.039938,defect
0.050164,defect
0.020293,defect
0.012041,defect
0.046145,defect
0.04055,defect
-0.009917,defect
0.002971,defect
0.02804,defect
0.017182,defect
-0.057454,defect
-0.029325,defect
0.01985,defect
-0.004733,defect
-0.003625,defect
0.033284,defect
0.062098,defect
0.00321,defect
0.025377,defect
1.8e-05,defect
0.0595,defect
-0.001501,defect
-0.069331,defect
0.034642,defect
0.006387,defect
-0.039981,defect
-0.002003,defect
0.057923,defect
0.024184,defect
0.056016,defect
0.035285,defect
-0.047685,defect
0.023252,defect
-0.034494,defect
0.039759,defect
-0.044204,defect
-0.062937,defect
0.044186,defect
0.007287,defect
0.018535,defect
-0.028431,defect
0.077752,defect
0.011032,defect
-0.030581,defect
-0.021421,defect
0.041683,defect
0.019392,defect
-0.075294,defect
-0.029323,defect
0.104645,defect
-0.057216,defect
-0.015479,defect
0.036418,defect
0.025066,defect
0.07916,defect
-0.075689,defect
0.02518,defect
-0.09934,defect
0.043677,defect
0.002515,defect
-0.104131,defect
-0.001792,defect
0.036233,defect
0.024698,defect
-0.036378,defect
0.013542,defect
0.045428,defect
0.014415,defect
-0.010693,defect
0.019029,defect
-0.052743,defect
0.040887,defect
-0.011883,defect
-0.017265,defect
-0.006819,defect
0.004486,defect
0.075414,defect
0.038888,defect
0.030985,defect
0.043603,defect
0.012408,defect
-0.089753,defect
0.013342,defect
-0.042092,defect
-0.038564,defect
-0.044237,defect
0.000168,defect
-0.019868,defect
-0.01876,defect
0.027386,defect
-0.061551,defect
0.035296,defect
-0.002072,defect
0.005653,defect
-0.063413,defect
-0.029693,defect
-0.025518,defect
0.039553,defect
-0.076258,defect
-0.104922,defect
0.037308,defect
0.034836,defect
-0.008708,defect
-0.073591,defect
0.071223,defect
0.059678,defect
0.004234,defect
0.036785,defect
0.045221,defect
-0.078819,defect
-0.0377,defect
-0.008496,defect
0.021794,defect
0.003193,defect
-0.088257,defect
-0.035528,defect
-0.010647,defect
0.03992,defect
-0.00496,defect
-0.051,defect
0.037671,defect
-0.032611,defect
0.008769,defect
0.025438,defect
-0.026588,defect
-0.014212,defect
0.012864,defect
0.053068,defect
-0.073105,defect
-0.082105,defect
-0.076246,defect
0.062846,defect
0.027174,defect
-0.041581,defect
-0.037458,defect
-0.01419,defect
0.127194,defect
-0.057833,defect
-0.031578,defect
-0.050485,defect
-0.011281,defect
0.006473,defect
-0.143518,defect
-0.019055,defect
-0.04426,defect
0.025709,defect
-0.04281,defect
-0.048518,defect
0.038941,defect
0.095012,defect
0.014635,defect
-0.096717,defect
-0.049106,defect
0.012232,defect
-0.006473,defect
-0.094094,defect
0.017214,defect
-0.030786,defect
0.011145,defect
-0.012618,defect
-0.060462,defect
0.023519,defect
-0.0271,defect
0.010633,defect
0.032811,defect
-0.034884,defect
-0.071253,defect
-0.125179,defect
0.04583,defect
0.000979,defect
-0.017717,defect
0.003975,defect
-0.054769,defect
0.063274,defect
0.068527,defect
-0.017334,defect
-0.08635,defect
0.030977,defect
0.001533,defect
-0.029617,defect
-0.088029,defect
-0.094331,defect
-0.003964,defect
-0.007107,defect
0.04119,defect
0.040386,defect
-0.036646,defect
0.02026,defect
0.002538,defect
-0.078549,defect
-0.026926,defect
-0.024576,defect
0.019481,defect
-0.072201,defect
-0.064061,defect
0.006868,defect
0.010998,defect
0.043789,defect
-0.133649,defect
0.094148,defect
0.022214,defect
-0.029046,defect
-0.029225,defect
-0.121291,defect
0.107317,defect
-0.114791,defect
-0.010742,defect
-0.088952,defect
0.023604,defect
0.015318,defect
-0.095755,defect
0.043349,defect
0.000221,defect
0.072199,defect
-0.042773,defect
-0.063101,defect
-0.023323,defect
-0.030434,defect
-0.089892,defect
-0.043556,defect
0.038019,defect
-0.005677,defect
-0.01788,defect
0.006863,defect
0.041578,defect
-0.006333,defect
-0.047374,defect
-0.024656,defect
0.011943,defect
-0.01739,defect
-0.118773,defect
0.057525,defect
-0.060427,defect
0.009735,defect
-0.026996,defect
-0.019107,defect
0.023904,defect
-0.023045,defect
0.033777,defect
-0.016327,defect
-0.017101,defect
-0.056508,defect
0.001624,defect
-0.060606,defect
0.048937,defect
-0.11497,defect
0.011911,defect
-0.042604,defect
0.078286,defect
0.043168,defect
-0.096147,defect
0.063442,defect
-0.027288,defect
0.046927,defect
-0.125784,defect
0.032046,defect
-0.018478,defect
-0.080062,defect
-0.031207,defect
0.004489,defect
-0.011429,defect
-0.010158,defect
-0.011141,defect
-0.041209,defect
0.012723,defect
-0.071545,defect
-0.043825,defect
-0.088765,defect
0.099879,defect
-0.022151,defect
-0.073979,defect
-0.012937,defect
0.003278,defect
0.086106,defect
-0.018463,defect
-0.050998,defect
-0.053576,defect
0.023867,defect
-0.046967,defect
-0.067811,defect
-0.025616,defect
0.080886,defect
-0.042672,defect
-0.082825,defect
0.041586,defect
0.07199,defect
0.055376,defect
-0.101186,defect
-0.019161,defect
0.046373,defect
-0.018991,defect
-0.068715,defect
0.005066,defect
-0.023248,defect
-0.05491,defect
-0.004542,defect
0.07859,defect
0.101603,defect
-0.118334,defect
0.00038,defect
0.012945,defect
0.018105,defect
-0.060301,defect
-0.034998,defect
-0.005281,defect
-0.059991,defect
0.034948,defect
-0.058438,defect
0.050842,defect
0.034405,defect
0.006756,defect
0.031931,defect
0.089769,defect
-0.088552,defect
-0.091484,defect
0.006993,defect
0.037768,defect
0.001164,defect
-0.142596,defect
0.098102,defect
0.035732,defect
0.029224,defect
-0.081275,defect
-0.000648,defect
0.080187,defect
-0.012625,defect
-0.140587,defect
-0.05199,defect
0.171808,defect
-0.100767,defect
-0.068318,defect
8.9e-05,defect
0.098006,defect
-0.015617,defect
-0.053108,defect
-0.027543,defect
0.069969,defect
0.05083,defect
-0.098953,defect
-0.107132,defect
0.087755,defect
0.086589,defect
-0.145574,defect
-0.058913,defect
0.092236,defect
0.173658,defect
-0.055625,defect
-0.098124,defect
0.094268,defect
0.151885,defect
-0.136363,defect
-0.123452,defect
0.001528,defect
0.044098,defect
0.004952,defect
-0.058087,defect
0.044185,defect
0.102057,defect
-0.033867,defect
-0.052369,defect
0.089552,defect
0.054678,defect
-0.066858,defect
-0.091855,defect
0.042304,defect
-0.016267,defect
0.024662,defect
-0.045288,defect
0.018622,defect
0.044813,defect
-0.005862,defect
0.025255,defect
0.013393,defect
0.013496,defect
-0.014236,defect
0.032895,defect
-0.083897,defect
-0.086733,defect
0.076406,defect
0.019328,defect
0.030598,defect
0.055892,defect
-0.020385,defect
0.03517,defect
0.107138,defect
-0.046832,defect
-0.130773,defect
0.076492,defect
0.038273,defect
-0.028904,defect
-0.020377,defect
-0.013803,defect
-0.033241,defect
0.024827,defect
0.11525,defect
0.033805,defect
-0.039738,defect
-0.001696,defect
0.024804,defect
-0.054054,defect
-0.078748,defect
-0.018406,defect
0.045861,defect
-0.006088,defect
0.004527,defect
0.011736,defect
0.060277,defect
0.135872,defect
-0.090502,defect
-0.079175,defect
0.085172,defect
0.084316,defect
-0.116714,defect
-0.044844,defect
0.093382,defect
0.019285,defect
-0.005716,defect
-0.044404,defect
0.116465,defect
0.087099,defect
-0.052217,defect
-0.008864,defect
0.063597,defect
0.000526,defect
-0.056633,defect
-0.08436,defect
0.02686,defect
-0.021693,defect
-0.021402,defect
0.048565,defect
0.032971,defect
0.095709,defect
-0.018238,defect
-0.063759,defect
0.091561,defect
0.001548,defect
-0.095016,defect
0.063708,defect
-0.010411,defect
-0.105543,defect
0.048184,defect
0.121064,defect
-0.043229,defect
-0.07539,defect
0.040152,defect
0.155946,defect
-0.066172,defect
-0.137714,defect
0.064962,defect
0.021295,defect
-0.060608,defect
-0.022852,defect
0.079861,defect
-0.022231,defect
-0.001985,defect
0.013068,defect
0.04723,defect
0.040427,defect
0.021154,defect
0.067343,defect
-0.049716,defect
-0.044789,defect
-0.074755,defect
0.072575,defect
0.006465,defect
-0.075129,defect
0.063501,defect
0.1422,defect
0.014631,defect
-0.058969,defect
0.092543,defect
0.010457,defect
-0.073101,defect
-0.030532,defect
0.075971,defect
0.009169,defect
-0.062287,defect
-0.025637,defect
0.041499,defect
0.055912,defect
0.063182,defect
-0.0584,defect
-0.019759,defect
0.147964,defect
-0.072049,defect
-0.124708,defect
0.015947,defect
0.077502,defect
-0.010207,defect
-0.049135,defect
0.118227,defect
0.124642,defect
-0.06963,defect
-0.022011,defect
0.07939,defect
-0.036363,defect
-0.035819,defect
0.032078,defect
0.017161,defect
-0.017637,defect
-0.019866,defect
0.038856,defect
0.011773,defect
-0.049015,defect
0.074723,defect
0.056544,defect
0.010973,defect
0.030742,defect
0.037622,defect
-0.016205,defect
-0.116193,defect
0.096051,defect
0.048082,defect
-0.103582,defect
-0.001137,defect
0.101345,defect
0.002612,defect
-0.031194,defect
0.120253,defect
-0.039255,defect
-0.019413,defect
0.093154,defect
-0.049186,defect
-0.040099,defect
0.059156,defect
-0.075113,defect
-0.019553,defect
0.136658,defect
0.002568,defect
-0.043688,defect
0.070462,defect
0.040425,defect
-0.023374,defect
-0.082847,defect
0.058464,defect
0.06142,defect
-0.046787,defect
-0.020006,defect
0.000596,defect
0.113183,defect
-0.063587,defect
-0.00577,defect
0.144849,defect
-0.035141,defect
-0.033669,defect
0.070625,defect
-0.062579,defect
-0.053575,defect
0.051681,defect
0.0495,defect
-0.039822,defect
-0.062528,defect
0.060244,defect
0.054681,defect
0.027318,defect
-0.015733,defect
-0.042335,defect
0.112471,defect
0.03829,defect
-0.098399,defect
0.096029,defect
0.041528,defect
-0.101963,defect
0.08714,defect
0.060925,defect
-0.050125,defect
0.076833,defect
0.007366,defect
0.015054,defect
0.037583,defect
-0.061531,defect
0.016637,defect
0.07484,defect
-0.025528,defect
-0.013741,defect
0.03988,defect
0.001799,defect
0.006267,defect
0.062265,defect
0.044337,defect
-0.071261,defect
0.03755,defect
0.028794,defect
-0.028063,defect
0.031115,defect
-0.016634,defect
0.029229,defect
0.056876,defect
-0.030032,defect
-0.004565,defect
0.068799,defect
-0.042548,defect
0.020199,defect
0.090037,defect
0.026987,defect
0.054398,defect
-0.037774,defect
0.006599,defect
0.019826,defect
-0.046762,defect
0.017291,defect
-0.042789,defect
0.03892,defect
0.050361,defect
-0.031588,defect
0.023578,defect
0.101445,defect
0.004906,defect
-0.101796,defect
0.136502,defect
0.035503,defect
-0.1044,defect
0.048388,defect
0.02017,defect
0.017264,defect
0.02429,defect
0.047413,defect
0.030923,defect
-0.033798,defect
-0.02605,defect
-0.00137,defect
0.014522,defect
-0.046106,defect
0.009344,defect
0.069413,defect
0.057998,defect
-0.057109,defect
-0.005566,defect
0.113471,defect
0.023543,defect
-0.035457,defect
0.044408,defect
0.080613,defect
0.026885,defect
0.029922,defect
-0.038243,defect
0.025115,defect
0.040613,defect
-0.075931,defect
-0.001938,defect
0.123773,defect
-0.032046,defect
-0.019496,defect
0.000125,defect
0.030682,defect
0.040183,defect
-0.045597,defect
0.049509,defect
0.004194,defect
-0.020626,defect
-0.017899,defect
-0.008191,defect
0.024804,defect
0.006859,defect
0.083279,defect
0.095622,defect
-0.042612,defect
0.040354,defect
0.018594,defect
-0.04326,defect
-0.053781,defect
-0.023877,defect
0.021754,defect
-0.033777,defect
0.006373,defect
0.037871,defect
0.053454,defect
-0.002586,defect
-0.001167,defect
0.011798,defect
0.043769,defect
-0.002052,defect
-0.046801,defect
0.088446,defect
-0.013895,defect
-0.041905,defect
0.033574,defect
-0.020772,defect
-0.009604,defect
0.052967,defect
-0.006191,defect
-0.050672,defect
0.067268,defect
0.084031,defect
0.034565,defect
-0.031709,defect
-0.042354,defect
0.059668,defect
0.008679,defect
-0.053971,defect
0.025034,defect
0.013598,defect
0.089607,defect
-0.021883,defect
-0.041474,defect
0.085823,defect
-0.006829,defect
-0.030067,defect
-0.052554,defect
-0.02146,defect
-0.010096,defect
0.023862,defect
0.000633,defect
0.053888,defect
0.122948,defect
0.02598,defect
-0.03007,defect
0.010141,defect
0.04764,defect
0.001573,defect
-0.153922,defect
-0.090229,defect
0.080523,defect
0.084357,defect
-0.091071,defect
-0.095949,defect
0.137771,defect
0.121076,defect
0.0447,defect
-0.160009,defect
0.087289,defect
0.083906,defect
-0.064772,defect
-0.099434,defect
-0.068093,defect
0.121833,defect
0.003962,defect
-0.034656,defect
-0.066829,defect
0.125868,defect
0.110427,defect
-0.051318,defect
-0.03291,defect
0.0415,defect
0.086512,defect
0.009393,defect
-0.15847,defect
-0.080725,defect
-0.009004,defect
0.001086,defect
-0.041763,defect
-0.015849,defect
0.03222,defect
0.087844,defect
0.097056,defect
-0.011827,defect
0.032178,defect
-0.017577,defect
0.002808,defect
-0.055752,defect
0.001439,defect
0.042828,defect
0.041021,defect
-0.067431,defect
-0.035694,defect
0.086704,defect
0.103733,defect
0.045173,defect
-0.140961,defect
-0.026695,defect
0.086027,defect
0.027806,defect
-0.076933,defect
-0.053082,defect
-0.034814,defect
0.086888,defect
0.046875,defect
-0.123429,defect
0.003125,defect
0.011183,defect
0.055546,defect
0.008659,defect
-0.146754,defect
0.008596,defect
0.102593,defect
-0.011275,defect
-0.073447,defect
-0.056175,defect
0.006273,defect
-0.013314,defect
-0.058843,defect
0.065015,defect
0.001305,defect
-0.004035,defect
-0.095384,defect
-0.023094,defect
0.080025,defect
-0.010515,defect
-0.040615,defect
-0.126349,defect
0.03391,defect
0.061811,defect
-0.013155,defect
-0.12031,defect
0.023197,defect
0.016732,defect
0.000285,defect
-0.104724,defect
-0.036243,defect
0.135512,defect
-0.044807,defect
-0.107813,defect
-0.038946,defect
0.146962,defect
-0.001427,defect
-0.099604,defect
-0.083926,defect
0.049677,defect
0.035183,defect
-0.013091,defect
-0.019498,defect
-0.076048,defect
0.040889,defect
0.120655,defect
0.012544,defect
-0.187985,defect
-0.097681,defect
0.119112,defect
0.048428,defect
-0.082445,defect
-0.108342,defect
-0.015064,defect
0.148885,defect
-0.071845,defect
-0.102219,defect
-0.007302,defect
0.07517,defect
-0.023439,defect
-0.023593,defect
-0.001862,defect
-0.098477,defect
-0.004353,defect
-0.095323,defect
0.044168,defect
-0.036933,defect
-0.022056,defect
-0.057573,defect
-0.074938,defect
0.0915,defect
0.040853,defect
-0.148396,defect
-0.092892,defect
0.075506,defect
0.003311,defect
0.059418,defect
-0.214985,defect
-0.016795,defect
0.01141,defect
0.080124,defect
0.05005,defect
-0.142539,defect
0.016338,defect
0.030537,defect
0.075453,defect
-0.089514,defect
-0.055682,defect
-0.022893,defect
0.0781,defect
-0.154093,defect
-0.037631,defect
0.022083,defect
0.077113,defect
-0.011273,defect
-0.097923,defect
0.060984,defect
-0.097357,defect
0.057216,defect
0.009662,defect
-0.00717,defect
-0.1173,defect
-0.042427,defect
0.06739,defect
-0.010268,defect
-0.07015,defect
-0.064737,defect
0.060018,defect
0.006589,defect
-0.100342,defect
0.001874,defect
0.120762,defect
-0.038333,defect
-0.042804,defect
-0.064289,defect
0.054427,defect
0.058082,defect
-0.13832,defect
-0.0099,defect
-0.019416,defect
0.02073,defect
-0.049056,defect
-0.070351,defect
-0.065003,defect
-0.012959,defect
0.113697,defect
-0.108238,defect
-0.079767,defect
0.052626,defect
0.039095,defect
0.014989,defect
-0.092191,defect
-0.0318,defect
0.019113,defect
0.055709,defect
-0.142929,defect
-0.065713,defect
0.157902,defect
-0.07545,defect
0.000376,defect
-0.094463,defect
0.073171,defect
0.068464,defect
-0.1442,defect
0.016277,defect
-0.025584,defect
0.042666,defect
-0.091374,defect
-0.032947,defect
0.091209,defect
-0.069422,defect
-0.046262,defect
-0.056137,defect
0.037856,defect
0.084075,defect
-0.128328,defect
-0.051049,defect
0.104873,defect
-0.017543,defect
-0.063492,defect
0.034334,defect
-0.018867,defect
0.023024,defect
-0.006782,defect
-0.044875,defect
-0.02269,defect
-0.001513,defect
0.005162,defect
-0.036684,defect
-0.008824,defect
-0.023,defect
0.059154,defect
-0.148561,defect
-0.078575,defect
0.109402,defect
0.060739,defect
-0.128366,defect
-0.167489,defect
0.080797,defect
0.160038,defect
-0.090382,defect
-0.190474,defect
0.038955,defect
0.117256,defect
-0.010396,defect
